,no2,city,pre_lockdown_model,dummy,lockdown_model,weekday,class,year
2017-04-15,19.619166666666672,Zuerich_Stampfenbachstrasse,16.701451465906228,20.964305939721548,4.287175991137936,5,low traffic,2017
2017-04-16,10.8325,Zuerich_Stampfenbachstrasse,12.2458471513375,17.610178594435105,1.042828104868505,6,low traffic,2017
2017-04-17,9.541250000000003,Zuerich_Stampfenbachstrasse,15.050254250311115,15.050254250311115,4.561106664046713,0,low traffic,2017
2017-04-18,19.516250000000007,Zuerich_Stampfenbachstrasse,20.926112280611495,19.977793306452078,10.241677805091438,1,low traffic,2017
2017-04-19,25.89041666666667,Zuerich_Stampfenbachstrasse,22.149483253141526,21.369937714471874,13.328655926347986,2,low traffic,2017
2017-04-20,23.4075,Zuerich_Stampfenbachstrasse,23.257571445090925,21.817786478719576,16.409021221529173,3,low traffic,2017
2017-04-21,42.102916666666665,Zuerich_Stampfenbachstrasse,33.11661506751779,31.105616259888432,20.487730705027822,4,low traffic,2017
2017-04-22,31.64875000000001,Zuerich_Stampfenbachstrasse,24.373839183345734,30.594982873693997,13.917852925110385,5,low traffic,2017
2017-04-23,12.17375,Zuerich_Stampfenbachstrasse,19.861816144201256,28.5623464989122,11.994996009345599,6,low traffic,2017
2017-04-24,35.34249999999999,Zuerich_Stampfenbachstrasse,31.811968867950878,31.811968867950878,21.322821281686476,0,low traffic,2017
2017-04-25,41.41291666666667,Zuerich_Stampfenbachstrasse,20.44383381536661,19.51737049281067,9.78125499145003,1,low traffic,2017
2017-04-26,39.50166666666667,Zuerich_Stampfenbachstrasse,24.727303426815542,23.857032150081757,15.81575036195787,2,low traffic,2017
2017-04-27,35.05583333333333,Zuerich_Stampfenbachstrasse,23.442994249410333,21.991730484974788,16.582965227784385,3,low traffic,2017
2017-04-28,39.02666666666666,Zuerich_Stampfenbachstrasse,23.303979074852233,21.888850323408253,11.270964768547643,4,low traffic,2017
2017-04-29,29.41208333333334,Zuerich_Stampfenbachstrasse,20.197855728569646,25.353127402398236,8.675997453814624,5,low traffic,2017
2017-04-30,30.638333333333332,Zuerich_Stampfenbachstrasse,23.61522764743557,33.95995158849919,17.392601098932587,6,low traffic,2017
2017-05-01,16.968750000000004,Zuerich_Stampfenbachstrasse,15.66644205801301,15.66644205801301,5.177294471748608,0,low traffic,2017
2017-05-02,26.97727272727273,Zuerich_Stampfenbachstrasse,21.483786047351344,20.510194695442138,10.774079194081498,1,low traffic,2017
2017-05-03,25.218750000000004,Zuerich_Stampfenbachstrasse,24.573816219407288,23.708946886656143,15.667665098532256,2,low traffic,2017
2017-05-04,28.409166666666675,Zuerich_Stampfenbachstrasse,25.420538688444356,23.84685290929527,18.438087652104866,3,low traffic,2017
2017-05-05,25.69583333333333,Zuerich_Stampfenbachstrasse,22.301201571252232,20.946966252302662,10.329080697442052,4,low traffic,2017
2017-05-06,20.522916666666667,Zuerich_Stampfenbachstrasse,13.087825188413545,16.42834288358706,0.0,5,low traffic,2017
2017-05-07,6.487916666666668,Zuerich_Stampfenbachstrasse,7.5774650400918,10.89679717540248,0.0,6,low traffic,2017
2017-05-08,19.989166666666666,Zuerich_Stampfenbachstrasse,14.778424953093342,14.778424953093342,4.289277366828941,0,low traffic,2017
2017-05-09,27.77541666666667,Zuerich_Stampfenbachstrasse,24.070097507052175,22.979301000289965,13.243185498929325,1,low traffic,2017
2017-05-10,39.54583333333334,Zuerich_Stampfenbachstrasse,29.12203875320215,28.097095862771337,20.05581407464745,2,low traffic,2017
2017-05-11,43.23374999999999,Zuerich_Stampfenbachstrasse,32.384418400971185,30.379626160797716,24.970860903607313,3,low traffic,2017
2017-05-12,20.5425,Zuerich_Stampfenbachstrasse,22.33029405431612,20.974292101046185,10.356406546185575,4,low traffic,2017
2017-05-13,11.980000000000002,Zuerich_Stampfenbachstrasse,14.584531005877293,18.30706574328125,1.6299357946976372,5,low traffic,2017
2017-05-14,12.402083333333332,Zuerich_Stampfenbachstrasse,12.128988159666854,17.442129157899323,0.8747786683327234,6,low traffic,2017
2017-05-15,22.60541666666667,Zuerich_Stampfenbachstrasse,22.29429711413539,22.29429711413539,11.805149527870988,0,low traffic,2017
2017-05-16,33.62291666666666,Zuerich_Stampfenbachstrasse,26.994644446445566,25.771314800404735,16.035199299044095,1,low traffic,2017
2017-05-17,40.707916666666655,Zuerich_Stampfenbachstrasse,30.35408049618108,29.285776203896457,21.24449441577257,2,low traffic,2017
2017-05-18,25.56833333333334,Zuerich_Stampfenbachstrasse,27.304654081722823,25.61433011339066,20.205564856200258,3,low traffic,2017
2017-05-19,16.035416666666666,Zuerich_Stampfenbachstrasse,15.160604739772158,14.239980515573421,3.6220949607128112,4,low traffic,2017
2017-05-20,22.204166666666666,Zuerich_Stampfenbachstrasse,16.086266364519176,20.192101877016924,3.5149719284333116,5,low traffic,2017
2017-05-21,17.46458333333333,Zuerich_Stampfenbachstrasse,13.480967392289738,19.38634709955932,2.8189966099927197,6,low traffic,2017
2017-05-22,34.20041666666666,Zuerich_Stampfenbachstrasse,25.474992918954495,25.474992918954495,14.985845332690094,0,low traffic,2017
2017-05-23,31.624347826086968,Zuerich_Stampfenbachstrasse,22.619662227752286,21.594595813503474,11.858480312142834,1,low traffic,2017
2017-05-24,25.83750000000001,Zuerich_Stampfenbachstrasse,27.68587619621854,26.711478688779565,18.670196900655675,2,low traffic,2017
2017-05-25,11.856666666666667,Zuerich_Stampfenbachstrasse,22.52809302847889,21.133467207808103,15.7247019506177,3,low traffic,2017
2017-05-26,16.997916666666665,Zuerich_Stampfenbachstrasse,19.28759492205639,18.116360171427008,7.498474616566398,4,low traffic,2017
2017-05-27,21.474583333333328,Zuerich_Stampfenbachstrasse,19.114234016574976,23.99292364169183,7.315793693108219,5,low traffic,2017
2017-05-28,27.90958333333333,Zuerich_Stampfenbachstrasse,19.447534242524743,27.966587121320362,11.399236631753762,6,low traffic,2017
2017-05-29,29.95958333333333,Zuerich_Stampfenbachstrasse,25.239919908107854,25.239919908107854,14.750772321843453,0,low traffic,2017
2017-05-30,16.574166666666667,Zuerich_Stampfenbachstrasse,20.929016689443912,19.98056609475377,10.244450593393129,1,low traffic,2017
2017-05-31,25.8804347826087,Zuerich_Stampfenbachstrasse,17.59092403831675,16.971815854237484,8.930534066113596,2,low traffic,2017
2017-06-01,25.592916666666657,Zuerich_Stampfenbachstrasse,17.743659190468307,16.64521889066454,11.236453633474138,3,low traffic,2017
2017-06-02,19.452083333333334,Zuerich_Stampfenbachstrasse,17.58439344222956,16.516585208413602,5.898699653552992,4,low traffic,2017
2017-06-03,13.212916666666667,Zuerich_Stampfenbachstrasse,13.339058788936697,16.743700987309776,0.06657103872616332,5,low traffic,2017
2017-06-04,7.175833333333332,Zuerich_Stampfenbachstrasse,8.968960951991521,12.89784220063816,0.0,6,low traffic,2017
2017-06-05,12.902916666666668,Zuerich_Stampfenbachstrasse,17.065191021127575,17.065191021127575,6.576043434863173,0,low traffic,2017
2017-06-06,15.922916666666666,Zuerich_Stampfenbachstrasse,11.37449409840781,10.859030526849969,1.1229150254893288,1,low traffic,2017
2017-06-07,11.37208333333333,Zuerich_Stampfenbachstrasse,9.714160541268168,9.372273083880538,1.3309912957566503,2,low traffic,2017
2017-06-08,31.49416666666667,Zuerich_Stampfenbachstrasse,21.444628401707806,20.117075623676193,14.70831036648579,3,low traffic,2017
2017-06-09,26.0995652173913,Zuerich_Stampfenbachstrasse,20.00330366370707,18.788607664905584,8.170722110044974,4,low traffic,2017
2017-06-10,16.21875,Zuerich_Stampfenbachstrasse,17.64891648728816,22.15360057174698,5.476470623163369,5,low traffic,2017
2017-06-11,22.90875,Zuerich_Stampfenbachstrasse,15.050038456321063,21.642754624777687,5.0754041352110875,6,low traffic,2017
2017-06-12,25.43166666666666,Zuerich_Stampfenbachstrasse,18.172682582621146,18.172682582621146,7.6835349963567445,0,low traffic,2017
2017-06-13,20.7,Zuerich_Stampfenbachstrasse,24.100513576998484,23.00833869015962,13.272223188798979,1,low traffic,2017
2017-06-14,29.337083333333336,Zuerich_Stampfenbachstrasse,25.680734290558284,24.776907252375516,16.735625464251626,2,low traffic,2017
2017-06-15,18.40083333333333,Zuerich_Stampfenbachstrasse,19.921759423363184,18.68848148679343,13.279716229603029,3,low traffic,2017
2017-06-16,14.321428571428573,Zuerich_Stampfenbachstrasse,14.83757584474954,13.936567475655437,3.318681920794827,4,low traffic,2017
2017-06-17,15.06875,Zuerich_Stampfenbachstrasse,16.38814585958467,20.571032660631804,3.8939027120481917,5,low traffic,2017
2017-06-18,10.167500000000002,Zuerich_Stampfenbachstrasse,11.45980695988176,16.479811051636922,0.0,6,low traffic,2017
2017-06-19,25.22083333333333,Zuerich_Stampfenbachstrasse,20.514690700267792,20.514690700267792,10.02554311400339,0,low traffic,2017
2017-06-20,26.336666666666666,Zuerich_Stampfenbachstrasse,21.32603823231362,20.359595616114436,10.623480114753796,1,low traffic,2017
2017-06-21,32.0325,Zuerich_Stampfenbachstrasse,23.868301072594004,23.028262169468537,14.98698038134465,2,low traffic,2017
2017-06-22,27.55,Zuerich_Stampfenbachstrasse,25.123036353021664,23.567767775815305,18.159002518624902,3,low traffic,2017
2017-06-23,14.3275,Zuerich_Stampfenbachstrasse,15.773462215767188,14.815622362768222,4.197736807907612,4,low traffic,2017
2017-06-24,11.557499999999996,Zuerich_Stampfenbachstrasse,13.880165047900348,17.422918430294853,0.7457884817112408,5,low traffic,2017
2017-06-25,10.702083333333334,Zuerich_Stampfenbachstrasse,11.260980917332688,16.193888642575043,0.0,6,low traffic,2017
2017-06-26,25.4625,Zuerich_Stampfenbachstrasse,20.076472999151157,20.076472999151157,9.587325412886756,0,low traffic,2017
2017-06-27,22.01,Zuerich_Stampfenbachstrasse,22.622771360204577,21.597564047863568,11.861448546502928,1,low traffic,2017
2017-06-28,20.913333333333327,Zuerich_Stampfenbachstrasse,15.18044037545831,14.646168562681336,6.604886774557448,2,low traffic,2017
2017-06-29,8.1625,Zuerich_Stampfenbachstrasse,9.40730247206978,8.82493329799795,3.4161680408075465,3,low traffic,2017
2017-06-30,10.182916666666667,Zuerich_Stampfenbachstrasse,12.623742053882086,11.857168230850359,1.2392826759897488,4,low traffic,2017
2017-07-01,5.3320833333333315,Zuerich_Stampfenbachstrasse,7.326611387998227,9.196645151051156,0.0,5,low traffic,2017
2017-07-02,7.039583333333333,Zuerich_Stampfenbachstrasse,6.685131300807247,9.613573865455745,0.0,6,low traffic,2017
2017-07-03,15.464999999999998,Zuerich_Stampfenbachstrasse,16.557147717255752,16.557147717255752,6.068000130991351,0,low traffic,2017
2017-07-04,33.42583333333334,Zuerich_Stampfenbachstrasse,27.7038685071226,26.448398603749123,16.712283102388483,1,low traffic,2017
2017-07-05,37.31375,Zuerich_Stampfenbachstrasse,26.59319696080263,25.657256026522965,17.615974238399076,2,low traffic,2017
2017-07-06,31.18666666666667,Zuerich_Stampfenbachstrasse,28.822209566307222,27.037939694057382,21.62917443686698,3,low traffic,2017
2017-07-07,26.624166666666664,Zuerich_Stampfenbachstrasse,20.455897751648944,19.21371808130267,8.59583252644206,4,low traffic,2017
2017-07-08,22.80541666666667,Zuerich_Stampfenbachstrasse,15.73260952575465,19.748178174896225,3.0710482263126124,5,low traffic,2017
2017-07-09,14.194583333333332,Zuerich_Stampfenbachstrasse,12.958339031409514,18.634779759229378,2.067429269662778,6,low traffic,2017
2017-07-10,16.180000000000003,Zuerich_Stampfenbachstrasse,15.06650097100307,15.06650097100307,4.577353384738668,0,low traffic,2017
2017-07-11,18.662916666666664,Zuerich_Stampfenbachstrasse,18.0868511986602,17.267200422420267,7.531084921059627,1,low traffic,2017
2017-07-12,15.257083333333336,Zuerich_Stampfenbachstrasse,15.580450702021352,15.032100625569763,6.990818837445875,2,low traffic,2017
2017-07-13,20.969166666666673,Zuerich_Stampfenbachstrasse,20.564031976679573,19.290993467138524,13.88222820994812,3,low traffic,2017
2017-07-14,16.88090909090909,Zuerich_Stampfenbachstrasse,19.348416710828403,18.17348857111173,7.555603016251119,4,low traffic,2017
2017-07-15,12.090416666666668,Zuerich_Stampfenbachstrasse,18.85987062253949,23.6736369004579,6.996506951874288,5,low traffic,2017
2017-07-16,14.276666666666666,Zuerich_Stampfenbachstrasse,18.54115558892821,26.663166478651696,10.095815989085096,6,low traffic,2017
2017-07-17,27.192916666666665,Zuerich_Stampfenbachstrasse,26.42503502448855,26.42503502448855,15.93588743822415,0,low traffic,2017
2017-07-18,30.86333333333333,Zuerich_Stampfenbachstrasse,25.904306742122806,24.73038846879111,14.994272967430469,1,low traffic,2017
2017-07-19,20.10041666666667,Zuerich_Stampfenbachstrasse,18.894964855076687,18.22996127969956,10.188679491575671,2,low traffic,2017
2017-07-20,20.489166666666666,Zuerich_Stampfenbachstrasse,18.931799550879838,17.759806144600685,12.351040887410281,3,low traffic,2017
2017-07-21,21.199583333333333,Zuerich_Stampfenbachstrasse,18.65431555704264,17.521536549711374,6.903650994850764,4,low traffic,2017
2017-07-22,12.07375,Zuerich_Stampfenbachstrasse,15.450834834119203,19.394483715850253,2.7173537672666406,5,low traffic,2017
2017-07-23,7.375,Zuerich_Stampfenbachstrasse,13.266075235430753,19.077320764830255,2.5099702752636546,6,low traffic,2017
2017-07-24,14.294999999999995,Zuerich_Stampfenbachstrasse,16.253547888570104,16.253547888570104,5.764400302305702,0,low traffic,2017
2017-07-25,13.102916666666665,Zuerich_Stampfenbachstrasse,12.618279959145733,12.046451128923877,2.310335627563237,1,low traffic,2017
2017-07-26,14.994166666666667,Zuerich_Stampfenbachstrasse,11.303190701126518,10.905377723591444,2.8640959354675566,2,low traffic,2017
2017-07-27,19.097083333333334,Zuerich_Stampfenbachstrasse,17.700618712386913,16.60484287965501,11.196077622464607,3,low traffic,2017
2017-07-28,19.81125,Zuerich_Stampfenbachstrasse,17.85854605168353,16.77408996392488,6.156204409064269,4,low traffic,2017
2017-07-29,21.512083333333337,Zuerich_Stampfenbachstrasse,19.467655582889886,24.436552020760942,7.75942207217733,5,low traffic,2017
2017-07-30,10.9475,Zuerich_Stampfenbachstrasse,17.476436157974685,25.132043388485652,8.564692898919052,6,low traffic,2017
2017-07-31,20.391666666666673,Zuerich_Stampfenbachstrasse,24.027920241637858,24.027920241637858,13.538772655373457,0,low traffic,2017
2017-08-01,20.61958333333333,Zuerich_Stampfenbachstrasse,24.47227752955489,23.363255231912234,13.627139730551594,1,low traffic,2017
2017-08-02,24.19375,Zuerich_Stampfenbachstrasse,23.69842627249281,22.864366070587494,14.823084282463606,2,low traffic,2017
2017-08-03,19.984166666666667,Zuerich_Stampfenbachstrasse,25.9026619777736,24.299129838029522,18.89036458083912,3,low traffic,2017
2017-08-04,13.6925,Zuerich_Stampfenbachstrasse,27.968523519328166,26.270141382933744,15.652255828073134,4,low traffic,2017
2017-08-05,14.767083333333332,Zuerich_Stampfenbachstrasse,20.365945188909723,25.564119775067496,8.886989826483884,5,low traffic,2017
2017-08-06,8.413333333333334,Zuerich_Stampfenbachstrasse,14.366210687301368,20.659373974060056,4.092023484493456,6,low traffic,2017
2017-08-07,17.450416666666662,Zuerich_Stampfenbachstrasse,20.3951341498243,20.3951341498243,9.9059865635599,0,low traffic,2017
2017-08-08,26.986666666666668,Zuerich_Stampfenbachstrasse,19.356970506534736,18.479761105790065,8.743645604429425,1,low traffic,2017
2017-08-09,30.59458333333333,Zuerich_Stampfenbachstrasse,20.952865918999077,20.21543502894964,12.174153240825751,2,low traffic,2017
2017-08-10,30.591666666666665,Zuerich_Stampfenbachstrasse,22.019413449632854,20.656277985212377,15.247512728021974,3,low traffic,2017
2017-08-11,23.935416666666665,Zuerich_Stampfenbachstrasse,20.175658080833347,18.950495899826226,8.332610344965616,4,low traffic,2017
2017-08-12,12.95,Zuerich_Stampfenbachstrasse,13.035783109124798,16.363017658760004,0.0,5,low traffic,2017
2017-08-13,18.555416666666666,Zuerich_Stampfenbachstrasse,17.821565734311097,25.628358049480106,9.061007559913506,6,low traffic,2017
2017-08-14,23.2075,Zuerich_Stampfenbachstrasse,25.494543825602744,25.494543825602744,15.005396239338342,0,low traffic,2017
2017-08-15,22.897083333333335,Zuerich_Stampfenbachstrasse,26.296724767934872,25.105023092952187,15.368907591591547,1,low traffic,2017
2017-08-16,24.85916666666667,Zuerich_Stampfenbachstrasse,24.325795514718706,23.469655208808867,15.428373420684979,2,low traffic,2017
2017-08-17,26.08125,Zuerich_Stampfenbachstrasse,28.114407026332078,26.37395443133415,20.965189174143745,3,low traffic,2017
2017-08-18,21.537916666666664,Zuerich_Stampfenbachstrasse,22.98551649847867,21.589726313493134,10.971840758632524,4,low traffic,2017
2017-08-19,8.707083333333333,Zuerich_Stampfenbachstrasse,17.0308588295421,21.377790765525866,4.7006608169422535,5,low traffic,2017
2017-08-20,11.782916666666665,Zuerich_Stampfenbachstrasse,19.08578996173218,27.446379632892192,10.879029143325592,6,low traffic,2017
2017-08-21,33.09166666666668,Zuerich_Stampfenbachstrasse,26.866222746130184,26.866222746130184,16.377075159865782,0,low traffic,2017
2017-08-22,29.59083333333335,Zuerich_Stampfenbachstrasse,27.51812301149591,26.27107062856318,16.53495512720254,1,low traffic,2017
2017-08-23,40.78791666666667,Zuerich_Stampfenbachstrasse,27.012673030546264,26.0619687406158,18.020686952491914,2,low traffic,2017
2017-08-24,29.92166666666668,Zuerich_Stampfenbachstrasse,22.759839777799073,21.350867425442278,15.942102168251875,3,low traffic,2017
2017-08-25,37.75125,Zuerich_Stampfenbachstrasse,27.486232865091846,25.817137717377356,15.199252162516746,4,low traffic,2017
2017-08-26,24.53083333333333,Zuerich_Stampfenbachstrasse,21.08927938993927,26.472076758207745,9.794946809624133,5,low traffic,2017
2017-08-27,19.991666666666664,Zuerich_Stampfenbachstrasse,16.348485918585737,23.509991037529627,6.942640547963027,6,low traffic,2017
2017-08-28,38.01250000000001,Zuerich_Stampfenbachstrasse,25.471108045779737,25.471108045779737,14.981960459515335,0,low traffic,2017
2017-08-29,36.7109090909091,Zuerich_Stampfenbachstrasse,27.582480873575722,26.332511953594548,16.596396452233908,1,low traffic,2017
2017-08-30,36.91208333333332,Zuerich_Stampfenbachstrasse,25.717215682795683,24.812104691112143,16.770822902988257,2,low traffic,2017
2017-08-31,22.831666666666663,Zuerich_Stampfenbachstrasse,18.758082499719507,17.59684323426944,12.188077977079036,3,low traffic,2017
2017-09-01,27.655416666666664,Zuerich_Stampfenbachstrasse,25.237928927773208,23.705361517809635,13.087475962949025,4,low traffic,2017
2017-09-02,15.527083333333332,Zuerich_Stampfenbachstrasse,19.443303204543678,24.40598397635762,7.728854027774009,5,low traffic,2017
2017-09-03,13.395833333333336,Zuerich_Stampfenbachstrasse,18.57758490372975,26.71555376813848,10.14820327857188,6,low traffic,2017
2017-09-04,26.88416666666667,Zuerich_Stampfenbachstrasse,27.694699854950137,27.694699854950137,17.205552268685736,0,low traffic,2017
2017-09-05,21.669583333333332,Zuerich_Stampfenbachstrasse,26.65024077940492,25.44251864458475,15.706403143224112,1,low traffic,2017
2017-09-06,14.082916666666668,Zuerich_Stampfenbachstrasse,18.951495104372345,18.28450196097078,10.243220172846891,2,low traffic,2017
2017-09-07,18.280000000000005,Zuerich_Stampfenbachstrasse,26.687436931068582,25.03532245406687,19.626557196876465,3,low traffic,2017
2017-09-08,27.923333333333336,Zuerich_Stampfenbachstrasse,28.85207931698733,27.100043458678876,16.482157903818266,4,low traffic,2017
2017-09-09,28.28958333333334,Zuerich_Stampfenbachstrasse,17.299021889801015,21.714399379961336,5.037269431377723,5,low traffic,2017
2017-09-10,11.000833333333333,Zuerich_Stampfenbachstrasse,15.48534660368366,22.268750860393833,5.701400370827233,6,low traffic,2017
2017-09-11,17.143333333333327,Zuerich_Stampfenbachstrasse,20.0600620416603,20.0600620416603,9.570914455395897,0,low traffic,2017
2017-09-12,14.537916666666666,Zuerich_Stampfenbachstrasse,16.595962413324557,15.843874981127511,6.107759479766871,1,low traffic,2017
2017-09-13,14.152916666666668,Zuerich_Stampfenbachstrasse,14.821056306184557,14.29943292608971,6.258151137965822,2,low traffic,2017
2017-09-14,13.391666666666666,Zuerich_Stampfenbachstrasse,11.748487046950796,11.0211843245774,5.6124190673869965,3,low traffic,2017
2017-09-15,29.508333333333336,Zuerich_Stampfenbachstrasse,24.138603097485753,22.672791994874153,12.054906440013543,4,low traffic,2017
2017-09-16,25.069166666666664,Zuerich_Stampfenbachstrasse,22.42417092113617,28.14768408571954,11.470554137135927,5,low traffic,2017
2017-09-17,18.056249999999995,Zuerich_Stampfenbachstrasse,17.926945433885393,25.77989965430314,9.21254916473654,6,low traffic,2017
2017-09-18,21.96478260869565,Zuerich_Stampfenbachstrasse,25.028471749400985,25.028471749400985,14.539324163136584,0,low traffic,2017
2017-09-19,20.710000000000004,Zuerich_Stampfenbachstrasse,24.313154459775436,23.211343220941735,13.475227719581095,1,low traffic,2017
2017-09-20,21.414166666666667,Zuerich_Stampfenbachstrasse,24.982690315298903,24.103430760722407,16.06214897259852,2,low traffic,2017
2017-09-21,34.35875,Zuerich_Stampfenbachstrasse,26.49623530478815,24.855957370037398,19.447192112846995,3,low traffic,2017
2017-09-22,49.32545454545455,Zuerich_Stampfenbachstrasse,28.990953179205725,27.230484237662086,16.612598682801476,4,low traffic,2017
2017-09-23,40.847083333333345,Zuerich_Stampfenbachstrasse,24.15227344262296,30.316865011677315,13.639735063093703,5,low traffic,2017
2017-09-24,22.10375,Zuerich_Stampfenbachstrasse,20.83810117122395,29.966296219374357,13.398945729807757,6,low traffic,2017
2017-09-25,30.68625,Zuerich_Stampfenbachstrasse,27.054088581314318,27.054088581314318,16.564940995049916,0,low traffic,2017
2017-09-26,36.12291666666667,Zuerich_Stampfenbachstrasse,27.672474947678378,26.418427721756327,16.682312220395687,1,low traffic,2017
2017-09-27,40.715,Zuerich_Stampfenbachstrasse,31.842654807046834,30.7219605131648,22.680678725040913,2,low traffic,2017
2017-09-28,46.70083333333333,Zuerich_Stampfenbachstrasse,32.854783630072085,30.820872924664094,25.41210766747369,3,low traffic,2017
2017-09-29,43.86666666666667,Zuerich_Stampfenbachstrasse,33.195355910763865,31.179575583599476,20.561690028738866,4,low traffic,2017
2017-09-30,22.3925,Zuerich_Stampfenbachstrasse,19.946039697803336,25.037038209774003,8.359908261190391,5,low traffic,2017
2017-10-01,18.384166666666665,Zuerich_Stampfenbachstrasse,22.169836389542944,31.881402193282828,15.314051703716228,6,low traffic,2017
2017-10-02,27.169583333333332,Zuerich_Stampfenbachstrasse,28.65524224026848,28.65524224026848,18.166094654004077,0,low traffic,2017
2017-10-03,19.621666666666673,Zuerich_Stampfenbachstrasse,23.577255819161294,22.50879366278469,12.77267816142405,1,low traffic,2017
2017-10-04,32.864999999999995,Zuerich_Stampfenbachstrasse,30.78439535070736,29.700946234444885,21.659664446320996,2,low traffic,2017
2017-10-05,25.13416666666667,Zuerich_Stampfenbachstrasse,24.057310162634124,22.56801651109061,17.15925125390021,3,low traffic,2017
2017-10-06,21.87708333333333,Zuerich_Stampfenbachstrasse,26.926262307678442,25.29117124283806,14.673285687977451,4,low traffic,2017
2017-10-07,21.63666666666667,Zuerich_Stampfenbachstrasse,23.57285680171046,29.589558899903015,12.912428951319402,5,low traffic,2017
2017-10-08,13.867916666666668,Zuerich_Stampfenbachstrasse,16.378181894018248,23.552695427388453,6.9853449378218535,6,low traffic,2017
2017-10-09,30.200952380952376,Zuerich_Stampfenbachstrasse,31.599586888927305,31.599586888927305,21.110439302662904,0,low traffic,2017
2017-10-10,34.26416666666667,Zuerich_Stampfenbachstrasse,34.67247124342418,33.101201725215574,23.365086223854934,1,low traffic,2017
2017-10-11,32.46625,Zuerich_Stampfenbachstrasse,33.19039706757897,32.022269320985345,23.980987532861455,2,low traffic,2017
2017-10-12,32.6,Zuerich_Stampfenbachstrasse,31.04612053452224,29.124177062681667,23.715411805491264,3,low traffic,2017
2017-10-13,44.51416666666668,Zuerich_Stampfenbachstrasse,36.72586788338636,34.49569803142331,23.8778124765627,4,low traffic,2017
2017-10-14,41.51041666666666,Zuerich_Stampfenbachstrasse,29.065132769599565,36.48367549397594,19.806545545392325,5,low traffic,2017
2017-10-15,40.69708333333333,Zuerich_Stampfenbachstrasse,25.31807147918877,36.408731458524805,19.841380968958205,6,low traffic,2017
2017-10-16,53.13166666666666,Zuerich_Stampfenbachstrasse,40.158567550751286,40.158567550751286,29.669419964486885,0,low traffic,2017
2017-10-17,62.75375,Zuerich_Stampfenbachstrasse,43.78426776627348,41.8000744610075,32.063958959646854,1,low traffic,2017
2017-10-18,52.34958333333333,Zuerich_Stampfenbachstrasse,41.479224143916134,40.01937319573283,31.978091407608943,2,low traffic,2017
2017-10-19,54.32999999999999,Zuerich_Stampfenbachstrasse,42.43364303834597,39.80674274227594,34.39797748508553,3,low traffic,2017
2017-10-20,44.83625,Zuerich_Stampfenbachstrasse,34.953502307271805,32.83095894590821,22.213073391047597,4,low traffic,2017
2017-10-21,20.615,Zuerich_Stampfenbachstrasse,19.63924184380793,24.651933712363146,7.9748037637795335,5,low traffic,2017
2017-10-22,5.415,Zuerich_Stampfenbachstrasse,10.802877250916335,15.535111239863767,0.0,6,low traffic,2017
2017-10-23,18.130833333333328,Zuerich_Stampfenbachstrasse,16.02950321405833,16.02950321405833,5.540355627793929,0,low traffic,2017
2017-10-24,34.25583333333333,Zuerich_Stampfenbachstrasse,30.92151974999369,29.520233954737172,19.784118453376532,1,low traffic,2017
2017-10-25,49.2315,Zuerich_Stampfenbachstrasse,37.77356895598579,36.44413761789382,28.402855829769933,2,low traffic,2017
2017-10-26,57.17791666666668,Zuerich_Stampfenbachstrasse,38.23719578150555,35.870081064804104,30.4613158076137,3,low traffic,2017
2017-10-27,41.37625000000001,Zuerich_Stampfenbachstrasse,28.568181342592656,26.833385123263977,16.215499568403366,4,low traffic,2017
2017-10-28,30.53666666666666,Zuerich_Stampfenbachstrasse,18.563244313070452,23.30130011798282,6.624170169399207,5,low traffic,2017
2017-10-29,12.602916666666665,Zuerich_Stampfenbachstrasse,9.386910557894115,13.498875931703033,0.0,6,low traffic,2017
2017-10-30,33.72541666666667,Zuerich_Stampfenbachstrasse,25.623945434789903,25.623945434789903,15.134797848525501,0,low traffic,2017
2017-10-31,50.11124999999999,Zuerich_Stampfenbachstrasse,31.825316028194223,30.383072450245002,20.646956948884363,1,low traffic,2017
2017-11-01,66.49416666666666,Zuerich_Stampfenbachstrasse,35.522063442978904,34.271873279856834,26.230591491732945,2,low traffic,2017
2017-11-02,47.36208333333334,Zuerich_Stampfenbachstrasse,26.706944917815,25.053622777919166,19.644857520728763,3,low traffic,2017
2017-11-03,46.262916666666676,Zuerich_Stampfenbachstrasse,33.6520827422763,31.608567783667507,20.990682228806897,4,low traffic,2017
2017-11-04,47.86666666666665,Zuerich_Stampfenbachstrasse,27.649865032706636,34.707176853518945,18.030046904935332,5,low traffic,2017
2017-11-05,25.043333333333322,Zuerich_Stampfenbachstrasse,16.42270247935085,23.616718393635455,7.0493679040688555,6,low traffic,2017
2017-11-06,32.4225,Zuerich_Stampfenbachstrasse,24.14208012991443,24.14208012991443,13.652932543650028,0,low traffic,2017
2017-11-07,33.15791666666667,Zuerich_Stampfenbachstrasse,27.312683894745813,26.074941497817004,16.338825996456364,1,low traffic,2017
2017-11-08,34.28833333333333,Zuerich_Stampfenbachstrasse,31.072308768564685,29.978726611370778,21.937444823246892,2,low traffic,2017
2017-11-09,31.832916666666666,Zuerich_Stampfenbachstrasse,40.228926473443885,37.73851152679008,32.329746269599674,3,low traffic,2017
2017-11-10,25.37416666666667,Zuerich_Stampfenbachstrasse,25.039337467015088,23.518829477676952,12.900943922816342,4,low traffic,2017
